"item_id","date_block_num","mean_product_price"
"5822","16","1045.8474842767296"
"5822","17","1044.8348726114648"
"5822","18","1046.6049935149144"
"5822","19","1045.9133757961783"
"5822","20","1045.4162541254125"
"5822","21","1044.2617478510028"
"5822","22","1044.2903022670025"
"5822","23","1043.8750750750676"
"5822","24","1045.3075593952485"
"5822","25","1065.835777153559"
"5822","26","1113.461322886301"
"5822","27","1144.5559722222083"
"5822","28","1145.7530120481927"
"5822","29","1142.2213825757385"
"5822","30","1139.9139473684208"
"5822","31","1139.5572619047448"
"5822","32","1144.2093251533743"
"5822","33","1144.1698863636364"
"3734","0","2737.3063669524945"
"3734","1","2737.3063669524945"
"3734","2","2737.3063669524945"
"3734","3","2737.3063669524945"
"3734","4","2737.3063669524945"
"3734","5","2737.3063669524945"
"3734","6","2737.3063669524945"
"3734","7","2737.3063669524945"
"3734","8","2537.4945576563223"
"3734","9","2579.5192578858614"
"3734","10","2582.960746460753"
"3734","11","2583.360886934857"
"3734","12","2576.6155813953487"
"3734","13","2590.008957654723"
"3734","14","2588.300790513834"
"3734","15","2585.308636363637"
"3734","16","2582.0105990783413"
"3734","17","2591.925106382979"
"3734","18","2589.6949748743723"
"3734","19","2591.3640625000003"
"3734","20","2620.4300699300697"
"3734","21","2778.8707586206897"
"3734","22","2986.308270676692"
"3734","23","3374.247619047619"
"3734","24","3380.283266666667"
"3734","25","3391.935064935065"
"3734","26","3390.446860465116"
"3734","27","3386.666176470588"
"3734","28","3383.0600980392155"
"3734","29","3339.3284210526313"
"3734","30","3381.2592307692303"
"3734","31","3383.7254022988504"
"3734","32","3399.0"
"3734","33","3399.0"
"6675","0","22113.287573627917"
"6675","1","22113.287573627917"
"6675","2","22113.287573627917"
"6675","3","22113.287573627917"
"6675","4","22113.287573627917"
"6675","5","22113.287573627917"
"6675","6","22113.287573627917"
"6675","7","22113.287573627917"
"6675","8","22113.287573627917"
"6675","9","22113.287573627917"
"6675","10","18197.29585534217"
"6675","11","23119.253380626076"
"6675","12","25633.781944444603"
"6675","13","18961.270271650246"
"6675","14","21251.034843756694"
"6675","15","22918.928366446027"
"6675","16","22974.38517857143"
"6675","17","22965.66144200627"
"6675","18","21860.194047619047"
"6675","19","18376.474731182796"
"6675","20","19755.651258811784"
"6675","21","19939.772439024393"
"6675","22","19820.52394736842"
"6675","23","23330.602192982456"
"6675","24","25580.149206349208"
"6675","25","25149.430578703472"
"6675","26","26089.42184397163"
"6675","27","28131.101449275364"
"6675","28","27063.569672131147"
"6675","29","25358.467319346855"
"6675","30","27329.694347826087"
"6675","31","27248.25"
"6675","32","25041.5"
"6675","33","24691.5"
"3731","0","2051.7599935880503"
"3731","1","2051.7599935880503"
"3731","2","2051.7599935880503"
"3731","3","2051.7599935880503"
"3731","4","2051.7599935880503"
"3731","5","2051.7599935880503"
"3731","6","2051.7599935880503"
"3731","7","2051.7599935880503"
"3731","8","2051.7599935880503"
"3731","9","2051.7599935880503"
"3731","10","2051.7599935880503"
"3731","11","2051.7599935880503"
"3731","12","2051.7599935880503"
"3731","13","2051.7599935880503"
"3731","14","2051.7599935880503"
"3731","15","2051.7599935880503"
"3731","16","2051.7599935880503"
"3731","17","2051.7599935880503"
"3731","18","2051.7599935880503"
"3731","19","2051.7599935880503"
"3731","20","2051.7599935880503"
"3731","21","2051.7599935880503"
"3731","22","2051.7599935880503"
"3731","23","2051.7599935880503"
"3731","24","2051.7599935880503"
"3731","25","2051.7599935880503"
"3731","26","2051.7599935880503"
"3731","27","1957.2865953313276"
"3731","28","1979.8118181818184"
"3731","29","1986.6946727642194"
"3731","30","1986.294421252372"
"3731","31","2091.1362580128125"
"3731","32","2387.7997572815534"
"3731","33","2200.8118811881186"
"1855","0","922.2189276180211"
"1855","1","922.2189276180211"
"1855","2","922.2189276180211"
"1855","3","922.2189276180211"
"1855","4","922.2189276180211"
"1855","5","922.2189276180211"
"1855","6","922.2189276180211"
"1855","7","922.2189276180211"
"1855","8","922.2189276180211"
"1855","9","1186.1071785714"
"1855","10","1186.1103448275862"
"1855","11","1025.7201666360374"
"1855","12","982.7015283961405"
"1855","13","751.0296661674918"
"1855","14","1191.5095469255664"
"1855","15","1183.0686030428628"
"1855","16","1189.3797156398105"
"1855","17","1148.6706140350877"
"1855","18","343.84883268482486"
"1855","19","744.7132494918717"
"1855","20","741.6418497474772"
"1855","21","795.7990829694322"
"1855","22","792.3017013888907"
"1855","23","794.4825882352941"
"1855","24","794.6362093862815"
"1855","25","596.8345666463163"
"1855","26","560.1600892857142"
"1855","27","771.7142857142857"
"1855","28","631.2214285714286"
"1855","29","572.65"
"1855","30","922.2189276180211"
"1855","31","590.78"
"1855","32","532.3333333333334"
"1855","33","799.0"
"16787","0","2277.4168682608624"
"16787","1","2277.4168682608624"
"16787","2","2277.4168682608624"
"16787","3","2277.4168682608624"
"16787","4","2277.4168682608624"
"16787","5","2557.6017019790656"
"16787","6","2577.2627065111838"
"16787","7","2583.9190239043824"
"16787","8","2587.1670418006433"
"16787","9","2591.1692857143044"
"16787","10","2593.502923976608"
"16787","11","2590.9594522968196"
"16787","12","2589.18654822335"
"16787","13","2592.640384615385"
"16787","14","2595.816554054054"
"16787","15","2583.4880733944956"
"16787","16","2594.3571428571427"
"16787","17","2598.9950495049507"
"16787","18","1608.2024017467247"
"16787","19","1592.3644736842105"
"16787","20","1597.5435323383085"
"16787","21","1596.3658469945356"
"16787","22","1591.50224852071"
"16787","23","1595.242943548387"
"16787","24","1584.4472903225803"
"16787","25","1599.0"
"16787","26","1599.0"
"16787","27","1579.6"
"16787","28","1573.8984615384616"
"16787","29","1599.0"
"16787","30","2099.0"
"16787","31","2056.9055"
"16787","32","2098.9444444444443"
"16787","33","2099.0"
"7856","0","782.3092651757188"
"7856","1","784.4165467625899"
"7856","2","793.7014084507043"
"7856","3","792.4457831325301"
"7856","4","795.1764639639639"
"7856","5","791.1109333333319"
"7856","6","794.7748917748918"
"7856","7","791.9992187500001"
"7856","8","790.928398617512"
"7856","9","792.5694323144105"
"7856","10","791.9386281588447"
"7856","11","787.9846491228059"
"7856","12","794.3298638132295"
"7856","13","788.1175555555556"
"7856","14","789.8304347826087"
"7856","15","791.0216216216216"
"7856","16","792.6523560209423"
"7856","17","796.8372972972973"
"7856","18","792.6764248704662"
"7856","19","797.6094632768347"
"7856","20","795.4059734513274"
"7856","21","794.5079561527574"
"7856","22","793.4233211233224"
"7856","23","795.0336749116608"
"7856","24","792.2821276595745"
"7856","25","793.1708333333332"
"7856","26","777.1994117647058"
"7856","27","788.439923076923"
"7856","28","785.4984615384616"
"7856","29","1013.7636363636364"
"7856","30","1195.3714285714286"
"7856","31","1178.7727631578948"
"7856","32","1193.8163265306123"
"7856","33","1189.851851851852"
"4181","0","1078.9883965659808"
"4181","1","1078.9883965659808"
"4181","2","1078.9883965659808"
"4181","3","1078.9883965659808"
"4181","4","1078.9883965659808"
"4181","5","1078.9883965659808"
"4181","6","1078.9883965659808"
"4181","7","997.3694444444416"
"4181","8","1031.311418685121"
"4181","9","1064.527950310559"
"4181","10","1067.0114649681527"
"4181","11","763.0954166666716"
"4181","12","983.7514084507042"
"4181","13","1024.724548192771"
"4181","14","970.430162241888"
"4181","15","975.7494584837544"
"4181","16","992.4887482419114"
"4181","17","1008.4128571428572"
"4181","18","1029.8179906542055"
"4181","19","1112.7894736842106"
"4181","20","1166.7164750957854"
"4181","21","1180.5712005108428"
"4181","22","1172.7147368421054"
"4181","23","1163.9420289854968"
"4181","24","1177.3579390115772"
"4181","25","1162.74344"
"4181","26","1173.9180790960593"
"4181","27","1180.5489130434783"
"4181","28","1178.4807692307693"
"4181","29","1171.7863354037268"
"4181","30","1165.164585987261"
"4181","31","1168.8411904761904"
"4181","32","1247.3024844720499"
"4181","33","1274.4838020833333"
"3331","0","1018.7817528456659"
"3331","1","1018.7817528456659"
"3331","2","1018.7817528456659"
"3331","3","1018.7817528456659"
"3331","4","1018.7817528456659"
"3331","5","1018.7817528456659"
"3331","6","1018.7817528456659"
"3331","7","1018.7817528456659"
"3331","8","1183.8454575499247"
"3331","9","1187.3502499135232"
"3331","10","1189.7214285714285"
"3331","11","1006.8186994902402"
"3331","12","966.1590839694657"
"3331","13","689.0744620915019"
"3331","14","1190.9015748031495"
"3331","15","1186.7682926829268"
"3331","16","1188.2602803738318"
"3331","17","1191.8162367725001"
"3331","18","1194.582719814741"
"3331","19","736.9923478260868"
"3331","20","738.9171428571427"
"3331","21","795.2931818181819"
"3331","22","798.9949152542372"
"3331","23","791.9662264150943"
"3331","24","799.0"
"3331","25","555.6451818181816"
"3331","26","649.7972093023255"
"3331","27","792.0890476190477"
"3331","28","523.5204081632653"
"3331","29","449.79342723004225"
"3331","30","793.4388235294117"
"3331","31","510.49847222222223"
"3331","32","520.9842896174918"
"3331","33","799.0"
"2445","0","636.4062187063496"
"2445","1","1172.8065679392569"
"2445","2","1186.2704986613053"
"2445","3","674.4732421874896"
"2445","4","987.7851145038169"
"2445","5","594.115325670498"
"2445","6","594.4150390625"
"2445","7","426.52520168439366"
"2445","8","401.6892633928543"
"2445","9","594.760101437022"
"2445","10","593.2564102564103"
"2445","11","589.7347378277134"
"2445","12","539.556027607362"
"2445","13","383.2510491452953"
"2445","14","595.9635087719263"
"2445","15","590.6883116883117"
"2445","16","592.1693333333333"
"2445","17","588.963492063492"
"2445","18","591.8652777777778"
"2445","19","436.0191068797457"
"2445","20","488.58322217552995"
"2445","21","594.9134920634921"
"2445","22","599.0"
"2445","23","594.8144615384616"
"2445","24","597.2933333333333"
"2445","25","435.37276758410076"
"2445","26","443.03525396825705"
"2445","27","590.9258536585365"
"2445","28","392.466"
"2445","29","364.25881355932205"
"2445","30","590.978947368421"
"2445","31","377.60573170731703"
"2445","32","375.3601694915254"
"2445","33","595.0"
"2308","0","787.11654614325"
"2308","1","806.7007337526195"
"2308","2","841.9130434782609"
"2308","3","731.741581632653"
"2308","4","638.812331838565"
"2308","5","636.6392992424204"
"2308","6","634.2623036649215"
"2308","7","639.8536585365854"
"2308","8","637.1133333333333"
"2308","9","636.1596722621871"
"2308","10","636.6804878048781"
"2308","11","314.4426791277243"
"2308","12","296.15049504950497"
"2308","13","296.7597736625494"
"2308","14","293.76077441077274"
"2308","15","296.7266447368421"
"2308","16","295.99582822085887"
"2308","17","295.6630434782609"
"2308","18","290.81932330827067"
"2308","19","290.7814285714286"
"2308","20","290.2916666666667"
"2308","21","197.4959447004608"
"2308","22","196.40207439198713"
"2308","23","196.68495370370368"
"2308","24","197.19770833333334"
"2308","25","196.51425287356324"
"2308","26","197.8325628140704"
"2308","27","194.69005780346822"
"2308","28","195.61903553299496"
"2308","29","195.34641791044777"
"2308","30","196.91033898305088"
"2308","31","194.97256038647342"
"2308","32","294.23387387387385"
"2308","33","296.15252173913046"
"4870","0","906.0527611426619"
"4870","1","906.0527611426619"
"4870","2","906.0527611426619"
"4870","3","906.0527611426619"
"4870","4","906.0527611426619"
"4870","5","906.0527611426619"
"4870","6","795.0199095022624"
"4870","7","792.9141859344913"
"4870","8","789.254126984127"
"4870","9","790.9474458204335"
"4870","10","795.0"
"4870","11","795.3752037489828"
"4870","12","796.2794117647059"
"4870","13","793.3628571428571"
"4870","14","813.870773381295"
"4870","15","789.8243523316061"
"4870","16","795.0774336283185"
"4870","17","979.9458762886597"
"4870","18","984.7376510067114"
"4870","19","992.7670157068063"
"4870","20","996.8548387096774"
"4870","21","998.9970238095239"
"4870","22","993.3109139784947"
"4870","23","991.226786885246"
"4870","24","985.2937007874017"
"4870","25","983.9800578034682"
"4870","26","1284.0383720930233"
"4870","27","1278.616862745098"
"4870","28","1298.1875"
"4870","29","1068.170891089109"
"4870","30","1045.2300952380951"
"4870","31","1122.1446607669645"
"4870","32","918.2677989821603"
"4870","33","1299.0"
"6738","0","644.0552034257431"
"6738","1","644.0552034257431"
"6738","2","688.9837317396516"
"6738","3","692.0624639249631"
"6738","4","695.9206508515803"
"6738","5","691.4303278688525"
"6738","6","539.5342412451362"
"6738","7","693.3555555555556"
"6738","8","508.5537037037037"
"6738","9","690.9157894736842"
"6738","10","691.1490566037736"
"6738","11","687.5711111111111"
"6738","12","696.8793103448276"
"6738","13","698.9845070422535"
"6738","14","694.3014492753624"
"6738","15","696.472602739726"
"6738","16","698.99"
"6738","17","379.53333333333336"
"6738","18","699.0"
"6738","19","492.43023255813955"
"6738","20","496.93608247422674"
"6738","21","498.99142857142857"
"6738","22","497.7166666666667"
"6738","23","494.306"
"6738","24","494.7633707865169"
"6738","25","493.2985074626866"
"6738","26","488.15384615384613"
"6738","27","806.5757142857143"
"6738","28","996.3214285714286"
"6738","29","999.0"
"6738","30","988.8271153846155"
"6738","31","980.7221875"
"6738","32","999.0"
"6738","33","983.9625"
"2814","0","888.2258275098312"
"2814","1","888.2258275098312"
"2814","2","888.2258275098312"
"2814","3","888.2258275098312"
"2814","4","888.2258275098312"
"2814","5","888.2258275098312"
"2814","6","888.2258275098312"
"2814","7","888.2258275098312"
"2814","8","888.2258275098312"
"2814","9","888.2258275098312"
"2814","10","888.2258275098312"
"2814","11","888.2258275098312"
"2814","12","888.2258275098312"
"2814","13","888.2258275098312"
"2814","14","888.2258275098312"
"2814","15","880.3241106864941"
"2814","16","888.5550271886884"
"2814","17","893.0309523809525"
"2814","18","891.0619585687356"
"2814","19","891.2950170549392"
"2814","20","890.4970232447831"
"2814","21","888.917396351577"
"2814","22","887.5127659574467"
"2814","23","899.0"
"2814","24","899.0"
"2814","25","869.0"
"2814","26","888.2258275098312"
"2814","27","888.2258275098312"
"2814","28","888.2258275098312"
"2814","29","899.0"
"2814","30","888.2258275098312"
"2814","31","888.2258275098312"
"2814","32","888.2258275098312"
"2814","33","888.2258275098312"
"1830","0","583.5842525979208"
"1830","1","486.9336263330156"
"1830","2","473.89241467239117"
"1830","3","587.4904494382023"
"1830","4","595.056"
"1830","5","591.4846801346802"
"1830","6","564.5962135642127"
"1830","7","378.0030052231622"
"1830","8","417.1770038204328"
"1830","9","587.6242296918781"
"1830","10","592.811320754717"
"1830","11","592.6467741935484"
"1830","12","559.8357407407408"
"1830","13","382.8025045787583"
"1830","14","593.3977272727273"
"1830","15","592.468085106383"
"1830","16","585.961046511628"
"1830","17","595.25"
"1830","18","586.9796875"
"1830","19","586.6781249999999"
"1830","20","598.9866666666667"
"1830","21","584.8302777777777"
"1830","22","586.7374509803922"
"1830","23","586.067875"
"1830","24","599.0"
"1830","25","599.0"
"1830","26","599.0"
"1830","27","594.2605555555556"
"1830","28","579.4621428571429"
"1830","29","598.875"
"1830","30","580.0769230769231"
"1830","31","599.0"
"1830","32","599.0"
"1830","33","599.0"
"11373","0","548.9"
"11373","1","179.5"
"11373","2","195.33333333333334"
"11373","3","192.7333333334"
"11373","4","382.0"
"11373","5","258.78333333343005"
"11373","6","374.9375"
"11373","7","355.7375"
"11373","8","645.53125"
"11373","9","555.9935064935454"
"11373","10","557.70141184575"
"11373","11","242.51436507930003"
"11373","12","287.85912698408333"
"11373","13","245.45897480554"
"11373","14","278.013951261"
"11373","15","469.8229059828667"
"11373","16","360.0840140730666"
"11373","17","325.73134920633333"
"11373","18","530.5476190476428"
"11373","19","333.87179487184613"
"11373","20","398.1541467304737"
"11373","21","386.01481481483336"
"11373","22","326.64102740347056"
"11373","23","290.46787326133335"
"11373","24","239.00008643899997"
"11373","25","302.76727317828124"
"11373","26","398.99562483364707"
"11373","27","362.77913314296507"
"11373","28","329.58810566955003"
"11373","29","254.446253746185"
"11373","30","289.82925972916314"
"11373","31","504.17743764174764"
"11373","32","437.9291153623181"
"11373","33","382.224936476734"
"6503","0","1603.0010598970528"
"6503","1","1603.0010598970528"
"6503","2","1603.0010598970528"
"6503","3","1603.0010598970528"
"6503","4","1603.0010598970528"
"6503","5","1603.0010598970528"
"6503","6","1603.0010598970528"
"6503","7","1603.0010598970528"
"6503","8","1603.0010598970528"
"6503","9","1603.0010598970528"
"6503","10","1603.0010598970528"
"6503","11","1603.0010598970528"
"6503","12","1603.0010598970528"
"6503","13","1603.0010598970528"
"6503","14","1603.0010598970528"
"6503","15","1603.0010598970528"
"6503","16","1603.0010598970528"
"6503","17","1603.0010598970528"
"6503","18","1603.0010598970528"
"6503","19","1603.0010598970528"
"6503","20","1486.9988372093023"
"6503","21","1489.9837013996887"
"6503","22","1488.975382145144"
"6503","23","1609.8705341551156"
"6503","24","1855.7056488549617"
"6503","25","1975.0057843137254"
"6503","26","1982.5877391304348"
"6503","27","1968.7420731707318"
"6503","28","1428.3166941015104"
"6503","29","1160.3200682593854"
"6503","30","1991.5865921787708"
"6503","31","1312.1778930817622"
"6503","32","1361.999263038544"
"6503","33","1948.6608461538463"
"5823","0","2461.9390163934427"
"5823","1","2564.6417910447763"
"5823","2","2594.4597701149423"
"5823","3","2582.7919475655053"
"5823","4","2589.4149350649354"
"5823","5","2587.2006172839506"
"5823","6","2595.969696969697"
"5823","7","2590.530792682927"
"5823","8","2593.6615384615384"
"5823","9","2594.434210526316"
"5823","10","2586.1035812671903"
"5823","11","2596.274509803922"
"5823","12","2588.9384105960266"
"5823","13","2597.154255319149"
"5823","14","2589.180045045045"
"5823","15","2586.9842307692306"
"5823","16","2589.8250000000003"
"5823","17","2592.198305084746"
"5823","18","2593.079090909091"
"5823","19","2591.768849206369"
"5823","20","2595.6277777777777"
"5823","21","2595.9170050761422"
"5823","22","2587.49693877551"
"5823","23","2588.563431372559"
"5823","24","2591.085132924325"
"5823","25","2630.782949308756"
"5823","26","2735.4914583333334"
"5823","27","2792.9405333333602"
"5823","28","2790.943146417477"
"5823","29","2779.3981132075473"
"5823","30","2782.3111224489794"
"5823","31","2780.3129661016956"
"5823","32","2790.488468468468"
"5823","33","2790.8125"
"3733","0","3893.516883130901"
"3733","1","3893.516883130901"
"3733","2","3893.516883130901"
"3733","3","3893.516883130901"
"3733","4","3893.516883130901"
"3733","5","3893.516883130901"
"3733","6","3893.516883130901"
"3733","7","3893.516883130901"
"3733","8","3893.516883130901"
"3733","9","3893.516883130901"
"3733","10","3893.516883130901"
"3733","11","3893.516883130901"
"3733","12","3893.516883130901"
"3733","13","3893.516883130901"
"3733","14","3893.516883130901"
"3733","15","3893.516883130901"
"3733","16","3893.516883130901"
"3733","17","3893.516883130901"
"3733","18","3893.516883130901"
"3733","19","3893.516883130901"
"3733","20","3893.516883130901"
"3733","21","3893.516883130901"
"3733","22","3110.059106812506"
"3733","23","3555.885546975547"
"3733","24","4454.160873362445"
"3733","25","4419.3607361963195"
"3733","26","4460.138689655172"
"3733","27","4473.663551401869"
"3733","28","4475.184210526316"
"3733","29","4449.006190476191"
"3733","30","4446.823846153846"
"3733","31","4471.130769230769"
"3733","32","4497.287878787879"
"3733","33","4494.908181818182"
"6740","0","489.6271844660194"
"6740","1","485.84630541871917"
"6740","2","493.3654950248731"
"6740","3","494.7035159817342"
"6740","4","496.22690839694656"
"6740","5","494.17421874999997"
"6740","6","336.6914134275618"
"6740","7","496.2868571428571"
"6740","8","306.5686274509804"
"6740","9","493.24342105263156"
"6740","10","490.93548387096774"
"6740","11","493.15948103792215"
"6740","12","496.98720000000003"
"6740","13","497.8193396226415"
"6740","14","492.2637362637363"
"6740","15","496.19101123595505"
"6740","16","493.49972222222215"
"6740","17","361.9764957264936"
"6740","18","489.4733333333333"
"6740","19","494.5056603773585"
"6740","20","492.6883177570093"
"6740","21","497.6709633027522"
"6740","22","494.9540963855422"
"6740","23","494.2659302325581"
"6740","24","494.5584745762712"
"6740","25","493.5633802816901"
"6740","26","487.2323529411765"
"6740","27","831.5907843137254"
"6740","28","996.001724137931"
"6740","29","999.0"
"6740","30","988.8461538461538"
"6740","31","981.1727777777778"
"6740","32","999.0"
"6740","33","959.0"
"5821","0","592.6"
"5821","1","594.6842105263158"
"5821","2","595.4109589041096"
"5821","3","598.9924242424242"
"5821","4","597.3806818181819"
"5821","5","596.8225806451613"
"5821","6","596.531914893617"
"5821","7","598.0747933884297"
"5821","8","597.4642857142857"
"5821","9","594.9692307692308"
"5821","10","642.3563218390805"
"5821","11","646.203703703702"
"5821","12","647.5405405405405"
"5821","13","647.7340425531914"
"5821","14","646.3742307692307"
"5821","15","646.9230769230769"
"5821","16","645.2810218978102"
"5821","17","647.3801652892562"
"5821","18","646.6"
"5821","19","646.1095541401274"
"5821","20","643.7832512315271"
"5821","21","787.125"
"5821","22","795.5970517448845"
"5821","23","796.136690647482"
"5821","24","815.2883008356546"
"5821","25","992.9439669421488"
"5821","26","1089.8572013651878"
"5821","27","1095.9005524861877"
"5821","28","1094.558869047619"
"5821","29","1096.3081395348838"
"5821","30","1094.122641509434"
"5821","31","1090.9129999999998"
"5821","32","1089.6134640522876"
"5821","33","1091.725935483871"
"16790","0","2314.4150903487316"
"16790","1","2314.4150903487316"
"16790","2","2314.4150903487316"
"16790","3","2314.4150903487316"
"16790","4","2314.4150903487316"
"16790","5","2314.4150903487316"
"16790","6","2314.4150903487316"
"16790","7","2314.4150903487316"
"16790","8","2314.4150903487316"
"16790","9","2314.4150903487316"
"16790","10","2314.4150903487316"
"16790","11","2314.4150903487316"
"16790","12","2314.4150903487316"
"16790","13","2314.4150903487316"
"16790","14","2314.4150903487316"
"16790","15","2314.4150903487316"
"16790","16","2314.4150903487316"
"16790","17","2314.4150903487316"
"16790","18","2172.503039680729"
"16790","19","2162.4246012759327"
"16790","20","2053.670184696596"
"16790","21","2186.456294820717"
"16790","22","2189.5897379912662"
"16790","23","2186.1511930294905"
"16790","24","2346.8949629629774"
"16790","25","2888.738970588235"
"16790","26","2899.0"
"16790","27","2867.1169811320756"
"16790","28","2899.0"
"16790","29","2835.0150724637683"
"16790","30","2899.0"
"16790","31","2868.7214583333334"
"16790","32","2886.2686666666664"
"16790","33","2877.7568292682927"
"11370","0","699.7767857143125"
"11370","1","815.6395891689411"
"11370","2","1190.3505291003335"
"11370","3","1068.0607769423157"
"11370","4","1269.5312500000625"
"11370","5","1044.94047619025"
"11370","6","864.84375"
"11370","7","1386.7187499997501"
"11370","8","3068.4523809524167"
"11370","9","1777.5"
"11370","10","1585.3256246678948"
"11370","11","700.7830055100952"
"11370","12","930.468749999625"
"11370","13","910.8908730158332"
"11370","14","767.9819790943887"
"11370","15","497.7945255069546"
"11370","16","557.737752205"
"11370","17","735.0524523534706"
"11370","18","565.0496031748"
"11370","19","527.8752146572222"
"11370","20","988.13654942285"
"11370","21","563.1812430725217"
"11370","22","372.20315474800003"
"11370","23","388.4127822933913"
"11370","24","562.683856041353"
"11370","25","552.4489091491054"
"11370","26","693.9846819850502"
"11370","27","559.7349543030001"
"11370","28","435.00753347147054"
"11370","29","549.6994569757368"
"11370","30","410.4404428903847"
"11370","31","751.3630952380998"
"11370","32","681.7153409697273"
"11370","33","511.219033159842"
"6497","0","861.6258875279367"
"6497","1","861.6258875279367"
"6497","2","861.6258875279367"
"6497","3","861.6258875279367"
"6497","4","992.8088235294117"
"6497","5","995.8475903614457"
"6497","6","999.0"
"6497","7","993.7191011235955"
"6497","8","992.5384615384615"
"6497","9","989.0"
"6497","10","994.2808988764045"
"6497","11","994.7368852459016"
