"item_id","date_block_num","mean_product_price"
"5822","16","1045.8474842767296"
"5822","17","1044.8348726114648"
"5822","18","1046.6049935149144"
"5822","19","1045.9133757961783"
"5822","20","1045.4162541254125"
"5822","21","1044.2617478510028"
"5822","22","1044.2903022670025"
"5822","23","1043.8750750750676"
"5822","24","1045.3075593952485"
"5822","25","1065.835777153559"
"5822","26","1113.461322886301"
"5822","27","1144.5559722222083"
"5822","28","1145.7530120481927"
"5822","29","1142.2213825757385"
"5822","30","1139.9139473684208"
"5822","31","1139.5572619047448"
"5822","32","1144.2093251533743"
"5822","33","1144.1698863636364"
"3734","0","2737.3063669524945"
"3734","1","2737.3063669524945"
"3734","2","2737.3063669524945"
"3734","3","2737.3063669524945"
"3734","4","2737.3063669524945"
"3734","5","2737.3063669524945"
"3734","6","2737.3063669524945"
"3734","7","2737.3063669524945"
"3734","8","2537.4945576563223"
"3734","9","2579.5192578858614"
"3734","10","2582.960746460753"
"3734","11","2583.360886934857"
"3734","12","2576.6155813953487"
"3734","13","2590.008957654723"
"3734","14","2588.300790513834"
"3734","15","2585.308636363637"
"3734","16","2582.0105990783413"
"3734","17","2591.925106382979"
"3734","18","2589.6949748743723"
"3734","19","2591.3640625000003"
"3734","20","2620.4300699300697"
"3734","21","2778.8707586206897"
"3734","22","2986.308270676692"
"3734","23","3374.247619047619"
"3734","24","3380.283266666667"
"3734","25","3391.935064935065"
"3734","26","3390.446860465116"
"3734","27","3386.666176470588"
"3734","28","3383.0600980392155"
"3734","29","3339.3284210526313"
"3734","30","3381.2592307692303"
"3734","31","3383.7254022988504"
"3734","32","3399.0"
"3734","33","3399.0"
"6675","0","22113.287573627917"
"6675","1","22113.287573627917"
"6675","2","22113.287573627917"
"6675","3","22113.287573627917"
"6675","4","22113.287573627917"
"6675","5","22113.287573627917"
"6675","6","22113.287573627917"
"6675","7","22113.287573627917"
"6675","8","22113.287573627917"
"6675","9","22113.287573627917"
"6675","10","18197.29585534217"
"6675","11","23119.253380626076"
"6675","12","25633.781944444603"
"6675","13","18961.270271650246"
"6675","14","21251.034843756694"
"6675","15","22918.928366446027"
"6675","16","22974.38517857143"
"6675","17","22965.66144200627"
"6675","18","21860.194047619047"
"6675","19","18376.474731182796"
"6675","20","19755.651258811784"
"6675","21","19939.772439024393"
"6675","22","19820.52394736842"
"6675","23","23330.602192982456"
"6675","24","25580.149206349208"
"6675","25","25149.430578703472"
"6675","26","26089.42184397163"
"6675","27","28131.101449275364"
"6675","28","27063.569672131147"
"6675","29","25358.467319346855"
"6675","30","27329.694347826087"
"6675","31","27248.25"
"6675","32","25041.5"
"6675","33","24691.5"
"3731","0","2051.7599935880503"
"3731","1","2051.7599935880503"
"3731","2","2051.7599935880503"
"3731","3","2051.7599935880503"
"3731","4","2051.7599935880503"
"3731","5","2051.7599935880503"
"3731","6","2051.7599935880503"
"3731","7","2051.7599935880503"
"3731","8","2051.7599935880503"
"3731","9","2051.7599935880503"
"3731","10","2051.7599935880503"
"3731","11","2051.7599935880503"
"3731","12","2051.7599935880503"
"3731","13","2051.7599935880503"
"3731","14","2051.7599935880503"
"3731","15","2051.7599935880503"
"3731","16","2051.7599935880503"
"3731","17","2051.7599935880503"
"3731","18","2051.7599935880503"
"3731","19","2051.7599935880503"
"3731","20","2051.7599935880503"
"3731","21","2051.7599935880503"
"3731","22","2051.7599935880503"
"3731","23","2051.7599935880503"
"3731","24","2051.7599935880503"
"3731","25","2051.7599935880503"
"3731","26","2051.7599935880503"
"3731","27","1957.2865953313276"
"3731","28","1979.8118181818184"
"3731","29","1986.6946727642194"
"3731","30","1986.294421252372"
"3731","31","2091.1362580128125"
"3731","32","2387.7997572815534"
"3731","33","2200.8118811881186"
"1855","0","922.2189276180211"
"1855","1","922.2189276180211"
"1855","2","922.2189276180211"
"1855","3","922.2189276180211"
"1855","4","922.2189276180211"
"1855","5","922.2189276180211"
"1855","6","922.2189276180211"
"1855","7","922.2189276180211"
"1855","8","922.2189276180211"
"1855","9","1186.1071785714"
"1855","10","1186.1103448275862"
"1855","11","1025.7201666360374"
"1855","12","982.7015283961405"
"1855","13","751.0296661674918"
"1855","14","1191.5095469255664"
"1855","15","1183.0686030428628"
"1855","16","1189.3797156398105"
"1855","17","1148.6706140350877"
"1855","18","343.84883268482486"
"1855","19","744.7132494918717"
"1855","20","741.6418497474772"
"1855","21","795.7990829694322"
"1855","22","792.3017013888907"
"1855","23","794.4825882352941"
"1855","24","794.6362093862815"
"1855","25","596.8345666463163"
"1855","26","560.1600892857142"
"1855","27","771.7142857142857"
"1855","28","631.2214285714286"
"1855","29","572.65"
"1855","30","922.2189276180211"
"1855","31","590.78"
"1855","32","532.3333333333334"
"1855","33","799.0"
"16787","0","2277.4168682608624"
"16787","1","2277.4168682608624"
"16787","2","2277.4168682608624"
"16787","3","2277.4168682608624"
"16787","4","2277.4168682608624"
"16787","5","2557.6017019790656"
"16787","6","2577.2627065111838"
"16787","7","2583.9190239043824"
"16787","8","2587.1670418006433"
"16787","9","2591.1692857143044"
"16787","10","2593.502923976608"
"16787","11","2590.9594522968196"
"16787","12","2589.18654822335"
"16787","13","2592.640384615385"
"16787","14","2595.816554054054"
"16787","15","2583.4880733944956"
"16787","16","2594.3571428571427"
"16787","17","2598.9950495049507"
"16787","18","1608.2024017467247"
"16787","19","1592.3644736842105"
"16787","20","1597.5435323383085"
"16787","21","1596.3658469945356"
"16787","22","1591.50224852071"
"16787","23","1595.242943548387"
"16787","24","1584.4472903225803"
"16787","25","1599.0"
"16787","26","1599.0"
"16787","27","1579.6"
"16787","28","1573.8984615384616"
"16787","29","1599.0"
"16787","30","2099.0"
"16787","31","2056.9055"
"16787","32","2098.9444444444443"
"16787","33","2099.0"
"7856","0","782.3092651757188"
"7856","1","784.4165467625899"
"7856","2","793.7014084507043"
"7856","3","792.4457831325301"
"7856","4","795.1764639639639"
"7856","5","791.1109333333319"
"7856","6","794.7748917748918"
"7856","7","791.9992187500001"
"7856","8","790.928398617512"
"7856","9","792.5694323144105"
"7856","10","791.9386281588447"
"7856","11","787.9846491228059"
"7856","12","794.3298638132295"
"7856","13","788.1175555555556"
"7856","14","789.8304347826087"
"7856","15","791.0216216216216"
"7856","16","792.6523560209423"
"7856","17","796.8372972972973"
"7856","18","792.6764248704662"
"7856","19","797.6094632768347"
"7856","20","795.4059734513274"
"7856","21","794.5079561527574"
"7856","22","793.4233211233224"
"7856","23","795.0336749116608"
"7856","24","792.2821276595745"
"7856","25","793.1708333333332"
"7856","26","777.1994117647058"
"7856","27","788.439923076923"
"7856","28","785.4984615384616"
"7856","29","1013.7636363636364"
"7856","30","1195.3714285714286"
"7856","31","1178.7727631578948"
"7856","32","1193.8163265306123"
"7856","33","1189.851851851852"
"4181","0","1078.9883965659808"
"4181","1","1078.9883965659808"
"4181","2","1078.9883965659808"
"4181","3","1078.9883965659808"
"4181","4","1078.9883965659808"
"4181","5","1078.9883965659808"
"4181","6","1078.9883965659808"
"4181","7","997.3694444444416"
"4181","8","1031.311418685121"
"4181","9","1064.527950310559"
"4181","10","1067.0114649681527"
"4181","11","763.0954166666716"
"4181","12","983.7514084507042"
"4181","13","1024.724548192771"
"4181","14","970.430162241888"
"4181","15","975.7494584837544"
"4181","16","992.4887482419114"
"4181","17","1008.4128571428572"
"4181","18","1029.8179906542055"
"4181","19","1112.7894736842106"
"4181","20","1166.7164750957854"
"4181","21","1180.5712005108428"
"4181","22","1172.7147368421054"
"4181","23","1163.9420289854968"
"4181","24","1177.3579390115772"
"4181","25","1162.74344"
"4181","26","1173.9180790960593"
"4181","27","1180.5489130434783"
"4181","28","1178.4807692307693"
"4181","29","1171.7863354037268"
"4181","30","1165.164585987261"
"4181","31","1168.8411904761904"
"4181","32","1247.3024844720499"
"4181","33","1274.4838020833333"
"3331","0","1018.7817528456659"
"3331","1","1018.7817528456659"
"3331","2","1018.7817528456659"
"3331","3","1018.7817528456659"
"3331","4","1018.7817528456659"
"3331","5","1018.7817528456659"
"3331","6","1018.7817528456659"
"3331","7","1018.7817528456659"
"3331","8","1183.8454575499247"
"3331","9","1187.3502499135232"
"3331","10","1189.7214285714285"
"3331","11","1006.8186994902402"
"3331","12","966.1590839694657"
"3331","13","689.0744620915019"
"3331","14","1190.9015748031495"
"3331","15","1186.7682926829268"
"3331","16","1188.2602803738318"
"3331","17","1191.8162367725001"
"3331","18","1194.582719814741"
"3331","19","736.9923478260868"
"3331","20","738.9171428571427"
"3331","21","795.2931818181819"
"3331","22","798.9949152542372"
"3331","23","791.9662264150943"
"3331","24","799.0"
"3331","25","555.6451818181816"
"3331","26","649.7972093023255"
"3331","27","792.0890476190477"
"3331","28","523.5204081632653"
"3331","29","449.79342723004225"
"3331","30","793.4388235294117"
"3331","31","510.49847222222223"
"3331","32","520.9842896174918"
"3331","33","799.0"
"2445","0","636.4062187063496"
"2445","1","1172.8065679392569"
"2445","2","1186.2704986613053"
"2445","3","674.4732421874896"
"2445","4","987.7851145038169"
"2445","5","594.115325670498"
"2445","6","594.4150390625"
"2445","7","426.52520168439366"
"2445","8","401.6892633928543"
"2445","9","594.760101437022"
"2445","10","593.2564102564103"
"2445","11","589.7347378277134"
"2445","12","539.556027607362"
"2445","13","383.2510491452953"
"2445","14","595.9635087719263"
"2445","15","590.6883116883117"
"2445","16","592.1693333333333"
"2445","17","588.963492063492"
"2445","18","591.8652777777778"
"2445","19","436.0191068797457"
"2445","20","488.58322217552995"
"2445","21","594.9134920634921"
"2445","22","599.0"
"2445","23","594.8144615384616"
"2445","24","597.2933333333333"
"2445","25","435.37276758410076"
"2445","26","443.03525396825705"
"2445","27","590.9258536585365"
"2445","28","392.466"
"2445","29","364.25881355932205"
"2445","30","590.978947368421"
"2445","31","377.60573170731703"
"2445","32","375.3601694915254"
"2445","33","595.0"
"2308","0","787.11654614325"
"2308","1","806.7007337526195"
"2308","2","841.9130434782609"
"2308","3","731.741581632653"
"2308","4","638.812331838565"
"2308","5","636.6392992424204"
"2308","6","634.2623036649215"
"2308","7","639.8536585365854"
"2308","8","637.1133333333333"
"2308","9","636.1596722621871"
"2308","10","636.6804878048781"
"2308","11","314.4426791277243"
"2308","12","296.15049504950497"
"2308","13","296.7597736625494"
"2308","14","293.76077441077274"
"2308","15","296.7266447368421"
"2308","16","295.99582822085887"
"2308","17","295.6630434782609"
"2308","18","290.81932330827067"
"2308","19","290.7814285714286"
"2308","20","290.2916666666667"
"2308","21","197.4959447004608"
"2308","22","196.40207439198713"
"2308","23","196.68495370370368"
"2308","24","197.19770833333334"
"2308","25","196.51425287356324"
"2308","26","197.8325628140704"
"2308","27","194.69005780346822"
"2308","28","195.61903553299496"
"2308","29","195.34641791044777"
"2308","30","196.91033898305088"
"2308","31","194.97256038647342"
"2308","32","294.23387387387385"
"2308","33","296.15252173913046"
