"shop_id","item_id","date_block_num","item_price","item_cnt_month","seasonal_index"
"31","3732","24","2999.0","6.2370820668693","1.442982456140351"
"31","3732","25","3399.0","6.282433983926522","0.9550438596491228"
"31","3732","26","3399.0","8.693599636858828","0.8051900584795323"
"31","3732","27","3399.0","8.265861027190331","0.8468567251461989"
"31","3732","28","3399.0","6.85027541311968","0.7298976608187134"
"31","3732","29","3399.0","11.14460285132383","0.5383771929824561"
"31","3732","30","3399.0","6.569027611044418","0.3044590643274854"
"31","3732","31","3399.0","13.494451294697905","0.5928362573099415"
"31","3732","32","3399.0","0.0","2.6629805897723027"
"31","3732","33","3399.0","4.829305978797373","1.449483638173448"
"31","17717","0","2942.751933242979","7.975742318799236","1.1284216114638679"
"31","17717","1","3399.0","8.516971770116104","0.7044757411375343"
"31","17717","2","2942.751933242979","14.368396411764724","1.4615409679820202"
"31","17717","3","699.0","5.755315688116452","0.6950096600711548"
"31","17717","4","714.16666666675","9.198206258241218","0.652301093446806"
"31","17717","5","693.2268181818182","15.886223376484292","1.0701095910035097"
"31","17717","6","1074.0","13.887728558249522","0.6480541409094479"
"31","17717","7","279.0","5.995323059592273","0.6671867320978079"
"31","17717","8","294.0952380952857","0.0","1.1313163593086235"
"31","17717","9","299.0","0.9386734821800116","1.0653331738716656"
"31","17717","10","207.66666666666666","0.6922529920034347","1.4445585812578738"
"31","17717","11","811.5569687103713","4.070198571009985","1.7198178118034693"
"31","17717","12","350.0","7.089548727821543","1.1284216114638679"
"31","17717","13","300.0","5.677981180077403","0.7044757411375343"
"31","17717","14","177.0","3.4210467647058866","1.4615409679820202"
"31","17717","15","395.2857142857143","23.02126275246581","0.6950096600711548"
"31","17717","16","256.6666666666667","19.92944689285597","0.652301093446806"
"31","17717","17","494.0","7.475869824227902","1.0701095910035097"
"31","17717","18","365.1714285714285","27.775457116499044","0.6480541409094479"
"31","17717","19","331.1","56.9555690661266","0.6671867320978079"
"31","17717","20","785.7142857142857","111.37468221267642","1.1313163593086235"
"31","17717","21","1298.6","101.37673607544124","1.0653331738716656"
"31","17717","22","1105.537037037389","96.22316588847742","1.4445585812578738"
"31","17717","23","1202.5579701906552","72.10066040074831","1.7198178118034693"
"31","17717","24","900.0051724137932","103.68465014439006","1.1284216114638679"
"31","17717","25","1327.1560927962332","100.7841659463739","0.7044757411375343"
"31","17717","26","1354.7431899639357","54.05253888235301","1.4615409679820202"
"31","17717","27","1227.282857142633","103.59568238609614","0.6950096600711548"
"31","17717","28","867.9552083336249","78.18475319505035","0.652301093446806"
"31","17717","29","1227.5999999997587","36.44486539311102","1.0701095910035097"
"31","17717","30","1514.0491373353477","29.31853806741566","0.6480541409094479"
"31","17717","31","1175.92","61.4520613608208","0.6671867320978079"
"31","17717","32","1331.695652173913","47.73200666257561","1.1313163593086235"
"31","17717","33","1207.6000000000001","51.62704151990064","1.0653331738716656"
"31","5822","0","916.2817460317618","13.992462778196137","1.0720057103438478"
"31","5822","1","1236.3924191748695","22.25939952521158","0.9883465173928982"
"31","5822","2","1172.90999999972","27.270031400278125","1.3934710760770317"
"31","5822","3","811.5569687103713","32.97200326098782","0.9098628240006191"
"31","5822","4","982.35","22.532870565655987","0.9319718026520621"
"31","5822","5","1048.990909090909","29.905119936028264","0.835977252506558"
"31","5822","6","1049.0","24.367508325357097","0.7386885749524502"
"31","5822","7","1046.502380952381","23.98196495642097","0.8339600210551207"
"31","5822","8","1040.9307692307693","30.471601163568824","0.8860709306040867"
"31","5822","9","1048.9923076923076","18.156347896362355","0.7710801797758521"
"31","5822","10","1040.25","24.303249296629335","1.2344028419344222"
"31","5822","11","1049.0","27.270962983450882","1.7234448240247875"
"31","5822","12","1049.0","44.77588089022764","1.0720057103438478"
"31","5822","13","1037.3333333333333","38.44805372536546","0.9883465173928982"
"31","5822","14","1049.0","30.858193426630507","1.3934710760770317"
"31","5822","15","1049.0","38.46733713781912","0.9098628240006191"
"31","5822","16","1048.9956521739132","59.01466100528948","0.9319718026520621"
"31","5822","17","1049.0","59.81023987205653","0.835977252506558"
"31","5822","18","1044.2272727272727","55.503768963313384","0.7386885749524502"
"31","5822","19","1049.0","44.366635169378796","0.8339600210551207"
"31","5822","20","1049.0","48.52884629753554","0.8860709306040867"
"31","5822","21","1049.0","58.35968966687901","0.7710801797758521"
"31","5822","22","1046.5","50.22671521303396","1.2344028419344222"
"31","5822","23","1049.0","44.67796063246208","1.7234448240247875"
"31","5822","24","1049.0","62.499667075942746","1.0720057103438478"
"31","5822","25","1047.25","54.63670792551934","0.9883465173928982"
"31","5822","26","1049.0","53.10479799001529","1.3934710760770317"
"31","5822","27","1049.0","37.36827036245286","0.9098628240006191"
"31","5822","28","1044.0","36.4817904396335","0.9319718026520621"
"31","5822","29","1069.2173913043478","23.92409594882261","0.835977252506558"
"31","5822","30","1119.054945055","36.55126248803565","0.7386885749524502"
"31","5822","31","1149.0","46.76483166502089","0.8339600210551207"
"31","5822","32","1144.1944444444443","32.72875680531467","0.8860709306040867"
"31","5822","33","1149.0","44.09398774830858","0.7710801797758521"
"31","3734","0","1149.0","0.0","1.0"
"31","3734","1","1146.1166666665","0.0","1.0085470085470085"
"31","3734","2","1149.0","0.0","0.9316239316239315"
"31","3734","3","1138.1875","0.0","0.982905982905983"
"31","3734","4","1068.41451684327","0.0","0.8376068376068376"
"31","3734","5","2959.1041043942064","0.0","0.6581196581196581"
"31","3734","6","2959.1041043942064","0.0","0.3247863247863248"
"31","3734","7","2959.1041043942064","0.0","0.37606837606837606"
"31","3734","8","2959.1041043942064","102.22995073891624","2.4552491533623613"
"31","3734","9","2959.1041043942064","92.28254761161412","1.5495887760038702"
"31","3734","10","2959.1041043942064","36.80871968068775","0.7878567972907595"
"31","3734","11","2959.1041043942064","52.66242038216561","1.025399129172714"
"31","3734","12","2959.1041043942064","26.0","1.0"
"31","3734","13","2554.799122807","21.8135593220339","1.0085470085470085"
"31","3734","14","2593.4444444444443","20.394495412844037","0.9316239316239315"
"31","3734","15","2599.0","21.365217391304345","0.982905982905983"
"31","3734","16","2598.986956521739","13.13265306122449","0.8376068376068376"
"31","3734","17","2599.0","25.83116883116883","0.6581196581196581"
"31","3734","18","2611.5","12.31578947368421","0.3247863247863248"
"31","3734","19","2599.0","15.954545454545455","0.37606837606837606"
"31","3734","20","2598.9928571428572","2.036453201970443","2.4552491533623613"
"31","3734","21","2598.983333333333","3.2266625039025914","1.5495887760038702"
"31","3734","22","2599.0","13.96192815474363","0.7878567972907595"
"31","3734","23","2599.0","8.777070063694268","1.025399129172714"
"31","3734","24","2599.0","3.0","1.0"
"31","3734","25","2599.0","3.9661016949152543","1.0085470085470085"
"31","3734","26","2799.0","4.293577981651376","0.9316239316239315"
"31","3734","27","2999.0","4.069565217391304","0.982905982905983"
"31","3734","28","3399.0","5.969387755102041","0.8376068376068376"
"31","3734","29","3399.0","3.038961038961039","0.6581196581196581"
"31","3734","30","3399.0","6.157894736842105","0.3247863247863248"
"31","3734","31","3399.0","5.318181818181818","0.37606837606837606"
"31","3734","32","3399.0","0.8145812807881773","2.4552491533623613"
"31","3734","33","3399.0","1.2906650015610366","1.5495887760038702"
"31","6675","0","3399.0","0.0","0.6635773864689528"
"31","6675","1","3399.0","0.0","1.629904232313871"
"31","6675","2","3399.0","0.0","0.8211306765523633"
"31","6675","3","3399.0","0.0","0.4973741118319432"
"31","6675","4","3399.0","0.0","0.6481309854803831"
"31","6675","5","2959.1041043942064","0.0","0.8242199567500773"
"31","6675","6","22998.484170966272","0.0","0.321285140562249"
"31","6675","7","22998.484170966272","0.0","0.4497991967871486"
"31","6675","8","22998.484170966272","0.0","0.38554216867469876"
"31","6675","9","22998.484170966272","0.0","0.36947791164658633"
"31","6675","10","22998.484170966272","27.274552437785676","3.703085512782839"
"31","6675","11","22998.484170966272","30.757839115622613","3.3812518366147515"
"31","6675","12","22998.484170966272","4.520949720670391","0.6635773864689528"
"31","6675","13","22998.484170966272","26.995451099317663","1.629904232313871"
"31","6675","14","22998.484170966272","19.48532731376975","0.8211306765523633"
"31","6675","15","22998.484170966272","30.1583850931677","0.4973741118319432"
"31","6675","16","18163.23232325","27.772163965681603","0.6481309854803831"
"31","6675","17","22525.202676113633","15.772488755622188","0.8242199567500773"
"31","6675","18","27990.0","62.25","0.321285140562249"
"31","6675","19","18990.0","62.25","0.4497991967871486"
"31","6675","20","21899.03636363636","62.25000000000001","0.38554216867469876"
"31","6675","21","22990.0","62.25","0.36947791164658633"
"31","6675","22","22990.0","8.371397282884713","3.703085512782839"
"31","6675","23","22990.0","4.1404783424876594","3.3812518366147515"
"31","6675","24","21704.64285714286","18.083798882681563","0.6635773864689528"
"31","6675","25","18355.647058823528","11.043593631539043","1.629904232313871"
"31","6675","26","19847.476190478574","13.396162528216705","0.8211306765523633"
"31","6675","27","20759.30769230769","10.0527950310559","0.4973741118319432"
"31","6675","28","19303.0625","10.800285986653956","0.6481309854803831"
"31","6675","29","23560.1","14.559220389805096","0.8242199567500773"
"31","6675","30","25990.0","0.0","0.321285140562249"
"31","6675","31","25084.484848481814","0.0","0.4497991967871486"
"31","6675","32","25990.4","0.0","0.38554216867469876"
"31","6675","33","28390.0","0.0","0.36947791164658633"
"31","3731","0","27156.5","0.0","1.0"
"31","3731","1","25290.590909090908","0.0","1.0"
"31","3731","2","22998.484170966272","0.0","1.0"
"31","3731","3","22998.484170966272","0.0","2.4116424116424118"
"31","3731","4","22998.484170966272","0.0","1.0"
"31","3731","5","22998.484170966272","0.0","0.4158004158004158"
"31","3731","6","22998.484170966272","0.0","0.1801801801801802"
"31","3731","7","2121.945235948655","0.0","0.18711018711018712"
"31","3731","8","2121.945235948655","0.0","0.03465003465003465"
"31","3731","9","2121.945235948655","0.0","0.10395010395010396"
"31","3731","10","2121.945235948655","0.0","1.0"
"31","3731","11","2121.945235948655","0.0","1.0"
"31","3731","12","2121.945235948655","0.0","1.0"
"31","3731","13","2121.945235948655","0.0","1.0"
"31","3731","14","2121.945235948655","0.0","1.0"
"31","3731","15","2121.945235948655","0.0","2.4116424116424118"
"31","3731","16","2121.945235948655","0.0","1.0"
"31","3731","17","2121.945235948655","0.0","0.4158004158004158"
"31","3731","18","2121.945235948655","0.0","0.1801801801801802"
"31","3731","19","2121.945235948655","0.0","0.18711018711018712"
"31","3731","20","2121.945235948655","0.0","0.03465003465003465"
"31","3731","21","2121.945235948655","0.0","0.10395010395010396"
"31","3731","22","2121.945235948655","0.0","1.0"
"31","3731","23","2121.945235948655","0.0","1.0"
"31","3731","24","2121.945235948655","0.0","1.0"
"31","3731","25","2121.945235948655","0.0","1.0"
"31","3731","26","2121.945235948655","0.0","1.0"
"31","3731","27","2121.945235948655","144.29999999999998","2.4116424116424118"
"31","3731","28","2121.945235948655","0.0","1.0"
"31","3731","29","2121.945235948655","144.29999999999998","0.4158004158004158"
"31","3731","30","2121.945235948655","144.29999999999998","0.1801801801801802"
"31","3731","31","2121.945235948655","144.29999999999998","0.18711018711018712"
"31","3731","32","2121.945235948655","144.3","0.03465003465003465"
"31","3731","33","2121.945235948655","144.29999999999998","0.10395010395010396"
"31","1855","0","1979.1845735866664","0.0","2.274894363389939"
"31","1855","1","2121.945235948655","0.0","2.220202503388344"
"31","1855","2","1998.9868421052631","0.0","0.4397672008291477"
"31","1855","3","1999.0","0.0","0.41616838077015067"
"31","1855","4","2136.5","0.0","0.2949852507374631"
"31","1855","5","2399.0","0.0","0.10619469026548672"
"31","1855","6","2219.0","0.0","0.2359882005899705"
"31","1855","7","2121.945235948655","0.0","0.3303834808259587"
"31","1855","8","917.1800028018057","0.0","0.21238938053097345"
"31","1855","9","917.1800028018057","40.7212842513147","0.6876011038157769"
"31","1855","10","917.1800028018057","35.839809018050715","2.9297031116186125"
"31","1855","11","917.1800028018057","35.46717143926221","3.2424350556665713"
"31","1855","12","917.1800028018057","27.69359360762599","2.274894363389939"
"31","1855","13","917.1800028018057","29.727018098247633","2.220202503388344"
"31","1855","14","917.1800028018057","50.026468455402465","0.4397672008291477"
"31","1855","15","917.1800028018057","48.05747126436782","0.41616838077015067"
"31","1855","16","917.1800028018057","84.75","0.2949852507374631"
"31","1855","17","1199.0","84.75","0.10619469026548672"
"31","1855","18","1199.0","84.75","0.2359882005899705"
"31","1855","19","1079.459770114931","84.75","0.3303834808259587"
"31","1855","20","1076.2910000000002","84.75","0.21238938053097345"
"31","1855","21","787.8615320512308","29.08663160808193","0.6876011038157769"
"31","1855","22","1199.0","7.50929331806777","2.9297031116186125"
"31","1855","23","1198.9641025638462","8.018664847137543","3.2424350556665713"
"31","1855","24","1199.0","7.47287446554987","2.274894363389939"
"31","1855","25","1199.0","7.2065498419994265","2.220202503388344"
"31","1855","26","533.1666666666666","4.547860768672952","0.4397672008291477"
"31","1855","27","799.3333333333334","4.805747126436782","0.41616838077015067"
"31","1855","28","737.6153846153846","0.0","0.2949852507374631"
"31","1855","29","799.0","0.0","0.10619469026548672"
"31","1855","30","798.9888888889167","0.0","0.2359882005899705"
"31","1855","31","799.0","0.0","0.3303834808259587"
"31","1855","32","799.0","0.0","0.21238938053097345"
"31","1855","33","611.1543750000001","0.0","0.6876011038157769"
"31","16787","0","612.585","0.0","2.1587301587301586"
"31","16787","1","799.0","0.0","1.0238095238095237"
"31","16787","2","917.1800028018057","0.0","0.5555555555555555"
"31","16787","3","917.1800028018057","0.0","0.14285714285714285"
"31","16787","4","917.1800028018057","0.0","0.6349206349206349"
"31","16787","5","917.1800028018057","96.367766823832","2.0961365678346806"
"31","16787","6","917.1800028018057","79.31116389548694","1.3238993710691822"
"31","16787","7","917.1800028018057","50.92156862745099","0.9622641509433961"
"31","16787","8","917.1800028018057","40.25744680851064","0.4222821203953279"
"31","16787","9","2160.8008746003334","26.72325189553496","0.7109913147648997"
"31","16787","10","2160.8008746003334","19.006896551724136","0.6839622641509434"
"31","16787","11","2160.8008746003334","14.973977695167287","1.2688679245283019"
"31","16787","12","2160.8008746003334","7.411764705882353","2.1587301587301586"
"31","16787","13","2160.8008746003334","14.651162790697676","1.0238095238095237"
"31","16787","14","2586.102131287647","25.200000000000003","0.5555555555555555"
"31","16787","15","2595.3054187189655","42.0","0.14285714285714285"
"31","16787","16","2598.994202898695","12.600000000000001","0.6349206349206349"
"31","16787","17","2599.0","3.8165452207458217","2.0961365678346806"
"31","16787","18","2599.0","10.574821852731592","1.3238993710691822"
"31","16787","19","2599.0","21.823529411764707","0.9622641509433961"
"31","16787","20","2598.957142857143","26.048936170212766","0.4222821203953279"
"31","16787","21","2598.9333333333334","18.284330244313395","0.7109913147648997"
"31","16787","22","2598.976923076923","20.46896551724138","0.6839622641509434"
"31","16787","23","2599.0","22.066914498141266","1.2688679245283019"
"31","16787","24","2599.0","3.7058823529411766","2.1587301587301586"
"31","16787","25","2599.0","2.930232558139535","1.0238095238095237"
"31","16787","26","2599.0","1.8000000000000003","0.5555555555555555"
"31","16787","27","1599.0","0.0","0.14285714285714285"
"31","16787","28","1598.98125","3.1500000000000004","0.6349206349206349"
"31","16787","29","1599.0","0.0","2.0961365678346806"
"31","16787","30","1599.0","0.0","1.3238993710691822"
"31","16787","31","1599.0","0.0","0.9622641509433961"
"31","16787","32","1598.9705882352941","0.0","0.4222821203953279"
"31","16787","33","1599.0","1.406486941870261","0.7109913147648997"
"25","20949","0","1599.0","0.0","0.7244929761623844"
"25","20949","1","1599.0","0.0","0.14235403151065804"
"25","20949","2","2160.8008746003334","0.0","0.0793327154772938"
"25","20949","3","1599.0","9.373949779074525","0.5333930859285702"
"25","20949","4","2160.8008746003334","109.74502608072248","0.7562985126902216"
"25","20949","5","2160.8008746003334","492.12043764986083","1.556529543170491"
"25","20949","6","2160.8008746003334","489.2025253664715","1.1753823216044437"
"25","20949","7","2160.8008746003334","528.584916571209","1.1483490749933785"
"25","20949","8","2099.0","584.843243727293","1.3063329502293883"
"25","20949","9","2160.8008746003334","560.3062469567686","1.3635400357386123"
"25","20949","10","4.999807518008308","518.5228408494537","1.5332015050631451"
"25","20949","11","4.999807518008308","465.9517304454667","2.287790623678692"
"25","20949","12","4.999807518008308","327.1253246033954","0.7244929761623844"
"25","20949","13","5.0","1348.7499999999998","0.14235403151065804"
"25","20949","14","5.0","1348.7499999999998","0.0793327154772938"
"25","20949","15","5.0","200.60252527219487","0.5333930859285702"
"25","20949","16","4.997751240694838","399.31322742624326","0.7562985126902216"
"25","20949","17","5.0","495.3327120470531","1.556529543170491"
"25","20949","18","5.0","478.99308135882336","1.1753823216044437"
"25","20949","19","5.0","464.1445807783433","1.1483490749933785"
"25","20949","20","5.0","388.10932535305966","1.3063329502293883"
"25","20949","21","5.0","360.0921037379233","1.3635400357386123"
"25","20949","22","5.0","383.5112332320487","1.5332015050631451"
"25","20949","23","5.0","435.79162781813346","2.287790623678692"
"25","20949","24","5.0","800.559866118014","0.7244929761623844"
"25","20949","25","5.0","0.0","0.14235403151065804"
"25","20949","26","5.0","0.0","0.0793327154772938"
"25","20949","27","5.0","892.4000189678949","0.5333930859285702"
"25","20949","28","4.996898263027419","658.4701564843349","0.7562985126902216"
"25","20949","29","5.0","285.2499664706765","1.556529543170491"
"25","20949","30","5.0","300.32781122498164","1.1753823216044437"
"25","20949","31","5.0","281.2733575823732","1.1483490749933785"
"25","20949","32","5.0","297.0146316311384","1.3063329502293883"
"25","20949","33","4.999768518518667","338.0905495380502","1.3635400357386123"
"25","2808","0","5.0","13.0028344040006","2.3071892687312743"
"25","2808","1","4.999807518008308","95.99502369668247","0.23959575313688752"
"25","2808","2","4.999807518008308","34.33022500332845","0.5243193133238955"
"25","2808","3","5.0","40.272621635804775","0.6704306524707441"
"25","2808","4","5.0","48.65402933404041","1.562049454901512"
"25","2808","5","5.0","95.785096420143","1.6182058148182275"
"25","2808","6","5.0","153.50793397320604","1.3289215398834504"
"25","2808","7","5.0","95.07096374570003","0.7573290220617596"
"25","2808","8","5.0","193.46478736330496","1.1681712371543747"
"25","2808","9","5.0","120.00668682773292","0.5583022227434468"
"25","2808","10","4.999807518008308","47.00325243932949","0.3404019758133197"
"25","2808","11","999.0","23.30473282442748","0.5578266053483223"
"25","2808","12","999.0","5.20113376160024","2.3071892687312743"
"25","2808","13","999.0","33.38957345971564","0.23959575313688752"
"25","2808","14","999.0","24.79405139129277","0.5243193133238955"
"25","2808","15","998.9444444444445","23.865257265662088","0.6704306524707441"
"25","2808","16","892.9208754208889","39.051260386532434","1.562049454901512"
"25","2808","17","999.0","31.516386564047053","1.6182058148182275"
"25","2808","18","999.0","7.524898724176767","1.3289215398834504"
"25","2808","19","999.0","17.165590676306948","0.7573290220617596"
"25","2808","20","984.7142857142857","9.416427703523693","1.1681712371543747"
"25","2808","21","999.0","10.74686747711041","0.5583022227434468"
"25","2808","22","999.0","26.43932949712284","0.3404019758133197"
"25","2808","23","998.9571428571428","32.268091603053435","0.5578266053483223"
"25","2808","24","999.0","15.60340128480072","2.3071892687312743"
"25","2808","25","999.0","0.0","0.23959575313688752"
"25","2808","26","999.0","7.628938889628544","0.5243193133238955"
"25","2808","27","999.0","7.457892895519403","0.6704306524707441"
"25","2808","28","829.7615384615384","1.9205537895015952","1.562049454901512"
"25","2808","29","999.0","0.6179683640009226","1.6182058148182275"
"25","2808","30","998.9545454545455","3.7624493620883834","1.3289215398834504"
"25","2808","31","999.0","5.281720208094446","0.7573290220617596"
"25","2808","32","999.0","0.0","1.1681712371543747"
"25","2808","33","973.975","5.373433738555205","0.5583022227434468"
"25","3732","0","998.9727272727273","0.0","1.4666666666666668"
"25","3732","1","999.0","0.0","0.8651851851851852"
"25","3732","2","1076.7625174882992","0.0","0.8503703703703703"
"25","3732","3","999.0","0.0","0.5303703703703704"
"25","3732","4","1302.2","0.0","0.4474074074074075"
"25","3732","5","1499.0","0.0","0.9037037037037038"
"25","3732","6","1499.0","0.0","0.38814814814814813"
"25","3732","7","1499.0","0.0","0.46222222222222226"
"25","3732","8","1499.0","160.2361370103043","2.9768565874084043"
"25","3732","9","1076.7625174882992","104.44286125306552","1.4553412093115998"
"25","3732","10","1499.0","83.88189318280504","0.6199192462987887"
"25","3732","11","1076.7625174882992","72.03665478201037","0.8606729475100943"
"25","3732","12","2960.3024909709375","20.454545454545453","1.4666666666666668"
"25","3732","13","2960.3024909709375","15.02568493150685","0.8651851851851852"
"25","3732","14","2960.3024909709375","21.167247386759584","0.8503703703703703"
"25","3732","15","2960.3024909709375","11.312849162011172","0.5303703703703704"
"25","3732","16","2960.3024909709375","31.291390728476816","0.4474074074074075"
"25","3732","17","2960.3024909709375","22.131147540983605","0.9037037037037038"
"25","3732","18","2960.3024909709375","23.18702290076336","0.38814814814814813"
"25","3732","19","2960.3024909709375","19.471153846153843","0.46222222222222226"
"25","3732","20","2568.030405638462","2.351473708746604","2.9768565874084043"
"25","3732","21","2598.137931034483","6.871240871912205","1.4553412093115998"
"25","3732","22","2599.0","8.065566652192793","0.6199192462987887"
"25","3732","23","2599.0","10.456933758678925","0.8606729475100943"
"25","3732","24","2598.9930555555557","6.136363636363636","1.4666666666666668"
"25","3732","25","2599.0","8.090753424657535","0.8651851851851852"
"25","3732","26","2599.0","5.879790940766551","0.8503703703703703"
"25","3732","27","2599.0","9.427374301675977","0.5303703703703704"
"25","3732","28","2599.0","2.235099337748344","0.4474074074074075"
"25","3732","29","2585.0714285714284","5.532786885245901","0.9037037037037038"
"25","3732","30","2598.9444444444443","5.152671755725191","0.38814814814814813"
"25","3732","31","2598.96875","6.490384615384615","0.46222222222222226"
"25","3732","32","2639.0","1.0077744466056875","2.9768565874084043"
"25","3732","33","2798.90625","3.4356204359561024","1.4553412093115998"
"25","17717","0","2999.0","2.0491147915476873","0.9760312151616498"
"25","17717","1","3399.0","1.790419161676647","0.5585284280936454"
"25","17717","2","3399.0","3.5716433313559945","1.3999158191704775"
"25","17717","3","3399.0","1.5451816123634217","0.6471731167383341"
"25","17717","4","3399.0","0.0","0.341548927263213"
"25","17717","5","3399.0","0.0","0.4558346415489272"
