"shop_id","item_id","date_block_num","item_price","item_cnt_month","seasonal_index"
"31","3732","21","2775.3132608695655","5.5192068329112836","1.449483638173448"
"31","3732","22","2970.9371875","10.044288224956064","0.5973544232922732"
"31","3732","23","3365.311947368421","10.983165500807134","0.9104843225083986"
"31","3732","24","3357.846587301587","6.2370820668693","1.442982456140351"
"31","3732","25","3388.6666666666665","6.282433983926522","0.9550438596491228"
"31","3732","26","3386.558387096774","8.693599636858828","0.8051900584795323"
"31","3732","27","3389.7796610169494","8.265861027190331","0.8468567251461989"
"31","3732","28","3385.6048529411764","6.85027541311968","0.7298976608187134"
"31","3732","29","3388.452205882353","11.14460285132383","0.5383771929824561"
"31","3732","30","3383.9697647058824","6.569027611044418","0.3044590643274854"
"31","3732","31","3393.1344086021504","13.494451294697905","0.5928362573099415"
"31","3732","32","3375.2643939393943","0.0","2.6629805897723027"
"31","3732","33","3399.0","4.829305978797373","1.449483638173448"
"31","17717","0","484.8763440860215","7.975742318799236","1.1284216114638679"
"31","17717","1","809.9756944444792","8.516971770116104","0.7044757411375343"
"31","17717","2","855.8847552540559","14.368396411764724","1.4615409679820202"
"31","17717","3","829.4367088607595","5.755315688116452","0.6950096600711548"
"31","17717","4","417.7846180555625","9.198206258241218","0.652301093446806"
"31","17717","5","349.27927927929727","15.886223376484292","1.0701095910035097"
"31","17717","6","378.3995","13.887728558249522","0.6480541409094479"
"31","17717","7","340.1753985507391","5.995323059592273","0.6671867320978079"
"31","17717","8","520.8981300812926","0.0","1.1313163593086235"
"31","17717","9","643.0208333333334","0.9386734821800116","1.0653331738716656"
"31","17717","10","784.2571428571429","0.6922529920034347","1.4445585812578738"
"31","17717","11","579.0970149253732","4.070198571009985","1.7198178118034693"
"31","17717","12","589.804347826087","7.089548727821543","1.1284216114638679"
"31","17717","13","679.7544217687082","5.677981180077403","0.7044757411375343"
"31","17717","14","776.3283582089553","3.4210467647058866","1.4615409679820202"
"31","17717","15","745.8394636015631","23.02126275246581","0.6950096600711548"
"31","17717","16","823.9959016393689","19.92944689285597","0.652301093446806"
"31","17717","17","797.2686965811922","7.475869824227902","1.0701095910035097"
"31","17717","18","1076.5711538461667","27.775457116499044","0.6480541409094479"
"31","17717","19","992.9611301586996","56.9555690661266","0.6671867320978079"
"31","17717","20","1051.0022852039083","111.37468221267642","1.1313163593086235"
"31","17717","21","973.0726825658679","101.37673607544124","1.0653331738716656"
"31","17717","22","1203.2728899559077","96.22316588847742","1.4445585812578738"
"31","17717","23","1313.1461502958855","72.10066040074831","1.7198178118034693"
"31","17717","24","1089.9138264205258","103.68465014439006","1.1284216114638679"
"31","17717","25","1135.7491929730638","100.7841659463739","0.7044757411375343"
"31","17717","26","1328.4300565574965","54.05253888235301","1.4615409679820202"
"31","17717","27","1404.7112623674398","103.59568238609614","0.6950096600711548"
"31","17717","28","1159.9873245614158","78.18475319505035","0.652301093446806"
"31","17717","29","1080.4606995885092","36.44486539311102","1.0701095910035097"
"31","17717","30","1066.9862151777002","29.31853806741566","0.6480541409094479"
"31","17717","31","1195.969584785116","61.4520613608208","0.6671867320978079"
"31","17717","32","1202.1945054945288","47.73200666257561","1.1313163593086235"
"31","17717","33","1161.032212885098","51.62704151990064","1.0653331738716656"
"31","5822","0","986.4793609671866","13.992462778196137","1.0720057103438478"
"31","5822","1","1036.8128491620112","22.25939952521158","0.9883465173928982"
"31","5822","2","1040.2617363344052","27.270031400278125","1.3934710760770317"
"31","5822","3","1044.9994720965294","32.97200326098782","0.9098628240006191"
"31","5822","4","1040.6021097046414","22.532870565655987","0.9319718026520621"
"31","5822","5","1045.5423611111112","29.905119936028264","0.835977252506558"
"31","5822","6","1043.837046204604","24.367508325357097","0.7386885749524502"
"31","5822","7","1043.912979351031","23.98196495642097","0.8339600210551207"
"31","5822","8","1046.180693069307","30.471601163568824","0.8860709306040867"
"31","5822","9","1041.9583333333333","18.156347896362355","0.7710801797758521"
"31","5822","10","1047.245283018868","24.303249296629335","1.2344028419344222"
"31","5822","11","1045.3731356693531","27.270962983450882","1.7234448240247875"
"31","5822","12","1046.7977979274613","44.77588089022764","1.0720057103438478"
"31","5822","13","1047.2267857142858","38.44805372536546","0.9883465173928982"
"31","5822","14","1043.1589743589743","30.858193426630507","1.3934710760770317"
"31","5822","15","1046.4561403508771","38.46733713781912","0.9098628240006191"
"31","5822","16","1045.8474842767296","59.01466100528948","0.9319718026520621"
"31","5822","17","1044.8348726114648","59.81023987205653","0.835977252506558"
"31","5822","18","1046.6049935149144","55.503768963313384","0.7386885749524502"
"31","5822","19","1045.9133757961783","44.366635169378796","0.8339600210551207"
"31","5822","20","1045.4162541254125","48.52884629753554","0.8860709306040867"
"31","5822","21","1044.2617478510028","58.35968966687901","0.7710801797758521"
"31","5822","22","1044.2903022670025","50.22671521303396","1.2344028419344222"
"31","5822","23","1043.8750750750676","44.67796063246208","1.7234448240247875"
"31","5822","24","1045.3075593952485","62.499667075942746","1.0720057103438478"
"31","5822","25","1065.835777153559","54.63670792551934","0.9883465173928982"
"31","5822","26","1113.461322886301","53.10479799001529","1.3934710760770317"
"31","5822","27","1144.5559722222083","37.36827036245286","0.9098628240006191"
"31","5822","28","1145.7530120481927","36.4817904396335","0.9319718026520621"
"31","5822","29","1142.2213825757385","23.92409594882261","0.835977252506558"
"31","5822","30","1139.9139473684208","36.55126248803565","0.7386885749524502"
"31","5822","31","1139.5572619047448","46.76483166502089","0.8339600210551207"
"31","5822","32","1144.2093251533743","32.72875680531467","0.8860709306040867"
"31","5822","33","1144.1698863636364","44.09398774830858","0.7710801797758521"
"31","3734","0","2737.3063669524945","0.0","1.0"
"31","3734","1","2737.3063669524945","0.0","1.0085470085470085"
"31","3734","2","2737.3063669524945","0.0","0.9316239316239315"
"31","3734","3","2737.3063669524945","0.0","0.982905982905983"
"31","3734","4","2737.3063669524945","0.0","0.8376068376068376"
"31","3734","5","2737.3063669524945","0.0","0.6581196581196581"
"31","3734","6","2737.3063669524945","0.0","0.3247863247863248"
"31","3734","7","2737.3063669524945","0.0","0.37606837606837606"
"31","3734","8","2537.4945576563223","102.22995073891624","2.4552491533623613"
"31","3734","9","2579.5192578858614","92.28254761161412","1.5495887760038702"
"31","3734","10","2582.960746460753","36.80871968068775","0.7878567972907595"
"31","3734","11","2583.360886934857","52.66242038216561","1.025399129172714"
"31","3734","12","2576.6155813953487","26.0","1.0"
"31","3734","13","2590.008957654723","21.8135593220339","1.0085470085470085"
"31","3734","14","2588.300790513834","20.394495412844037","0.9316239316239315"
"31","3734","15","2585.308636363637","21.365217391304345","0.982905982905983"
"31","3734","16","2582.0105990783413","13.13265306122449","0.8376068376068376"
"31","3734","17","2591.925106382979","25.83116883116883","0.6581196581196581"
"31","3734","18","2589.6949748743723","12.31578947368421","0.3247863247863248"
"31","3734","19","2591.3640625000003","15.954545454545455","0.37606837606837606"
"31","3734","20","2620.4300699300697","2.036453201970443","2.4552491533623613"
"31","3734","21","2778.8707586206897","3.2266625039025914","1.5495887760038702"
"31","3734","22","2986.308270676692","13.96192815474363","0.7878567972907595"
"31","3734","23","3374.247619047619","8.777070063694268","1.025399129172714"
"31","3734","24","3380.283266666667","3.0","1.0"
"31","3734","25","3391.935064935065","3.9661016949152543","1.0085470085470085"
"31","3734","26","3390.446860465116","4.293577981651376","0.9316239316239315"
"31","3734","27","3386.666176470588","4.069565217391304","0.982905982905983"
"31","3734","28","3383.0600980392155","5.969387755102041","0.8376068376068376"
"31","3734","29","3339.3284210526313","3.038961038961039","0.6581196581196581"
"31","3734","30","3381.2592307692303","6.157894736842105","0.3247863247863248"
"31","3734","31","3383.7254022988504","5.318181818181818","0.37606837606837606"
"31","3734","32","3399.0","0.8145812807881773","2.4552491533623613"
"31","3734","33","3399.0","1.2906650015610366","1.5495887760038702"
"31","6675","0","22113.287573627917","0.0","0.6635773864689528"
"31","6675","1","22113.287573627917","0.0","1.629904232313871"
"31","6675","2","22113.287573627917","0.0","0.8211306765523633"
"31","6675","3","22113.287573627917","0.0","0.4973741118319432"
"31","6675","4","22113.287573627917","0.0","0.6481309854803831"
"31","6675","5","22113.287573627917","0.0","0.8242199567500773"
"31","6675","6","22113.287573627917","0.0","0.321285140562249"
"31","6675","7","22113.287573627917","0.0","0.4497991967871486"
"31","6675","8","22113.287573627917","0.0","0.38554216867469876"
"31","6675","9","22113.287573627917","0.0","0.36947791164658633"
"31","6675","10","18197.29585534217","27.274552437785676","3.703085512782839"
"31","6675","11","23119.253380626076","30.757839115622613","3.3812518366147515"
"31","6675","12","25633.781944444603","4.520949720670391","0.6635773864689528"
"31","6675","13","18961.270271650246","26.995451099317663","1.629904232313871"
"31","6675","14","21251.034843756694","19.48532731376975","0.8211306765523633"
"31","6675","15","22918.928366446027","30.1583850931677","0.4973741118319432"
"31","6675","16","22974.38517857143","27.772163965681603","0.6481309854803831"
"31","6675","17","22965.66144200627","15.772488755622188","0.8242199567500773"
"31","6675","18","21860.194047619047","62.25","0.321285140562249"
"31","6675","19","18376.474731182796","62.25","0.4497991967871486"
"31","6675","20","19755.651258811784","62.25000000000001","0.38554216867469876"
"31","6675","21","19939.772439024393","62.25","0.36947791164658633"
"31","6675","22","19820.52394736842","8.371397282884713","3.703085512782839"
"31","6675","23","23330.602192982456","4.1404783424876594","3.3812518366147515"
"31","6675","24","25580.149206349208","18.083798882681563","0.6635773864689528"
"31","6675","25","25149.430578703472","11.043593631539043","1.629904232313871"
"31","6675","26","26089.42184397163","13.396162528216705","0.8211306765523633"
"31","6675","27","28131.101449275364","10.0527950310559","0.4973741118319432"
"31","6675","28","27063.569672131147","10.800285986653956","0.6481309854803831"
"31","6675","29","25358.467319346855","14.559220389805096","0.8242199567500773"
"31","6675","30","27329.694347826087","0.0","0.321285140562249"
"31","6675","31","27248.25","0.0","0.4497991967871486"
"31","6675","32","25041.5","0.0","0.38554216867469876"
"31","6675","33","24691.5","0.0","0.36947791164658633"
"31","3731","0","2051.7599935880503","0.0","1.0"
"31","3731","1","2051.7599935880503","0.0","1.0"
"31","3731","2","2051.7599935880503","0.0","1.0"
"31","3731","3","2051.7599935880503","0.0","2.4116424116424118"
"31","3731","4","2051.7599935880503","0.0","1.0"
"31","3731","5","2051.7599935880503","0.0","0.4158004158004158"
"31","3731","6","2051.7599935880503","0.0","0.1801801801801802"
"31","3731","7","2051.7599935880503","0.0","0.18711018711018712"
"31","3731","8","2051.7599935880503","0.0","0.03465003465003465"
"31","3731","9","2051.7599935880503","0.0","0.10395010395010396"
"31","3731","10","2051.7599935880503","0.0","1.0"
"31","3731","11","2051.7599935880503","0.0","1.0"
"31","3731","12","2051.7599935880503","0.0","1.0"
"31","3731","13","2051.7599935880503","0.0","1.0"
"31","3731","14","2051.7599935880503","0.0","1.0"
"31","3731","15","2051.7599935880503","0.0","2.4116424116424118"
"31","3731","16","2051.7599935880503","0.0","1.0"
"31","3731","17","2051.7599935880503","0.0","0.4158004158004158"
"31","3731","18","2051.7599935880503","0.0","0.1801801801801802"
"31","3731","19","2051.7599935880503","0.0","0.18711018711018712"
"31","3731","20","2051.7599935880503","0.0","0.03465003465003465"
"31","3731","21","2051.7599935880503","0.0","0.10395010395010396"
"31","3731","22","2051.7599935880503","0.0","1.0"
"31","3731","23","2051.7599935880503","0.0","1.0"
"31","3731","24","2051.7599935880503","0.0","1.0"
"31","3731","25","2051.7599935880503","0.0","1.0"
"31","3731","26","2051.7599935880503","0.0","1.0"
"31","3731","27","1957.2865953313276","144.29999999999998","2.4116424116424118"
"31","3731","28","1979.8118181818184","0.0","1.0"
"31","3731","29","1986.6946727642194","144.29999999999998","0.4158004158004158"
"31","3731","30","1986.294421252372","144.29999999999998","0.1801801801801802"
"31","3731","31","2091.1362580128125","144.29999999999998","0.18711018711018712"
"31","3731","32","2387.7997572815534","144.3","0.03465003465003465"
"31","3731","33","2200.8118811881186","144.29999999999998","0.10395010395010396"
"31","1855","0","922.2189276180211","0.0","2.274894363389939"
"31","1855","1","922.2189276180211","0.0","2.220202503388344"
"31","1855","2","922.2189276180211","0.0","0.4397672008291477"
"31","1855","3","922.2189276180211","0.0","0.41616838077015067"
"31","1855","4","922.2189276180211","0.0","0.2949852507374631"
"31","1855","5","922.2189276180211","0.0","0.10619469026548672"
"31","1855","6","922.2189276180211","0.0","0.2359882005899705"
"31","1855","7","922.2189276180211","0.0","0.3303834808259587"
"31","1855","8","922.2189276180211","0.0","0.21238938053097345"
"31","1855","9","1186.1071785714","40.7212842513147","0.6876011038157769"
"31","1855","10","1186.1103448275862","35.839809018050715","2.9297031116186125"
"31","1855","11","1025.7201666360374","35.46717143926221","3.2424350556665713"
"31","1855","12","982.7015283961405","27.69359360762599","2.274894363389939"
"31","1855","13","751.0296661674918","29.727018098247633","2.220202503388344"
"31","1855","14","1191.5095469255664","50.026468455402465","0.4397672008291477"
"31","1855","15","1183.0686030428628","48.05747126436782","0.41616838077015067"
"31","1855","16","1189.3797156398105","84.75","0.2949852507374631"
"31","1855","17","1148.6706140350877","84.75","0.10619469026548672"
"31","1855","18","343.84883268482486","84.75","0.2359882005899705"
"31","1855","19","744.7132494918717","84.75","0.3303834808259587"
"31","1855","20","741.6418497474772","84.75","0.21238938053097345"
"31","1855","21","795.7990829694322","29.08663160808193","0.6876011038157769"
"31","1855","22","792.3017013888907","7.50929331806777","2.9297031116186125"
"31","1855","23","794.4825882352941","8.018664847137543","3.2424350556665713"
"31","1855","24","794.6362093862815","7.47287446554987","2.274894363389939"
"31","1855","25","596.8345666463163","7.2065498419994265","2.220202503388344"
"31","1855","26","560.1600892857142","4.547860768672952","0.4397672008291477"
"31","1855","27","771.7142857142857","4.805747126436782","0.41616838077015067"
"31","1855","28","631.2214285714286","0.0","0.2949852507374631"
"31","1855","29","572.65","0.0","0.10619469026548672"
"31","1855","30","922.2189276180211","0.0","0.2359882005899705"
"31","1855","31","590.78","0.0","0.3303834808259587"
"31","1855","32","532.3333333333334","0.0","0.21238938053097345"
"31","1855","33","799.0","0.0","0.6876011038157769"
"31","16787","0","2277.4168682608624","0.0","2.1587301587301586"
"31","16787","1","2277.4168682608624","0.0","1.0238095238095237"
"31","16787","2","2277.4168682608624","0.0","0.5555555555555555"
"31","16787","3","2277.4168682608624","0.0","0.14285714285714285"
"31","16787","4","2277.4168682608624","0.0","0.6349206349206349"
"31","16787","5","2557.6017019790656","96.367766823832","2.0961365678346806"
"31","16787","6","2577.2627065111838","79.31116389548694","1.3238993710691822"
"31","16787","7","2583.9190239043824","50.92156862745099","0.9622641509433961"
"31","16787","8","2587.1670418006433","40.25744680851064","0.4222821203953279"
"31","16787","9","2591.1692857143044","26.72325189553496","0.7109913147648997"
"31","16787","10","2593.502923976608","19.006896551724136","0.6839622641509434"
"31","16787","11","2590.9594522968196","14.973977695167287","1.2688679245283019"
"31","16787","12","2589.18654822335","7.411764705882353","2.1587301587301586"
"31","16787","13","2592.640384615385","14.651162790697676","1.0238095238095237"
"31","16787","14","2595.816554054054","25.200000000000003","0.5555555555555555"
"31","16787","15","2583.4880733944956","42.0","0.14285714285714285"
"31","16787","16","2594.3571428571427","12.600000000000001","0.6349206349206349"
"31","16787","17","2598.9950495049507","3.8165452207458217","2.0961365678346806"
"31","16787","18","1608.2024017467247","10.574821852731592","1.3238993710691822"
"31","16787","19","1592.3644736842105","21.823529411764707","0.9622641509433961"
"31","16787","20","1597.5435323383085","26.048936170212766","0.4222821203953279"
"31","16787","21","1596.3658469945356","18.284330244313395","0.7109913147648997"
"31","16787","22","1591.50224852071","20.46896551724138","0.6839622641509434"
"31","16787","23","1595.242943548387","22.066914498141266","1.2688679245283019"
"31","16787","24","1584.4472903225803","3.7058823529411766","2.1587301587301586"
"31","16787","25","1599.0","2.930232558139535","1.0238095238095237"
"31","16787","26","1599.0","1.8000000000000003","0.5555555555555555"
"31","16787","27","1579.6","0.0","0.14285714285714285"
"31","16787","28","1573.8984615384616","3.1500000000000004","0.6349206349206349"
"31","16787","29","1599.0","0.0","2.0961365678346806"
"31","16787","30","2099.0","0.0","1.3238993710691822"
"31","16787","31","2056.9055","0.0","0.9622641509433961"
"31","16787","32","2098.9444444444443","0.0","0.4222821203953279"
"31","16787","33","2099.0","1.406486941870261","0.7109913147648997"
"31","7856","0","782.3092651757188","14.740916109109623","1.7637981118373276"
"31","7856","1","784.4165467625899","30.479051383399213","0.6889978213507625"
"31","7856","2","793.7014084507043","34.898624185372924","0.8596327419856831"
"31","7856","3","792.4457831325301","14.458861471536789","1.7290434692395475"
"31","7856","4","795.1764639639639","36.51136363636363","0.49299719887955185"
"31","7856","5","791.1109333333319","47.13447432762837","0.572829131652661"
"31","7856","6","794.7748917748918","36.31251791490931","0.6333903931943147"
"31","7856","7","791.9992187500001","34.90810321412404","0.6875194522253345"
"31","7856","8","790.928398617512","37.44554588077696","0.7744579313206764"
"31","7856","9","792.5694323144105","38.79228025244672","0.8506847183317771"
"31","7856","10","791.9386281588447","21.6","1.25"
"31","7856","11","787.9846491228059","18.894239561109416","2.169973544973545"
"31","7856","12","794.3298638132295","11.906124549665465","1.7637981118373276"
"31","7856","13","788.1175555555556","30.479051383399213","0.6889978213507625"
"31","7856","14","789.8304347826087","30.245474293989865","0.8596327419856831"
"31","7856","15","791.0216216216216","8.675316882922074","1.7290434692395475"
"31","7856","16","792.6523560209423","40.56818181818181","0.49299719887955185"
"31","7856","17","796.8372972972973","27.93154034229829","0.572829131652661"
"31","7856","18","792.6764248704662","26.839687154498183","0.6333903931943147"
"31","7856","19","797.6094632768347","37.81711181530105","0.6875194522253345"
"31","7856","20","795.4059734513274","30.989417280643","0.7744579313206764"
"31","7856","21","794.5079561527574","34.09018567639258","0.8506847183317771"
"31","7856","22","793.4233211233224","33.6","1.25"
"31","7856","23","795.0336749116608","36.40597378847912","2.169973544973545"
"31","7856","24","792.2821276595745","41.38795676788471","1.7637981118373276"
"31","7856","25","793.1708333333332","15.965217391304348","0.6889978213507625"
"31","7856","26","777.1994117647058","12.796162201303405","0.8596327419856831"
"31","7856","27","788.439923076923","43.95493887347184","1.7290434692395475"
"31","7856","28","785.4984615384616","4.056818181818182","0.49299719887955185"
"31","7856","29","1013.7636363636364","5.23716381418093","0.572829131652661"
"31","7856","30","1195.3714285714286","14.209246140616685","0.6333903931943147"
"31","7856","31","1178.7727631578948","7.272521502942508","0.6875194522253345"
"31","7856","32","1193.8163265306123","10.329805760214333","0.7744579313206764"
"31","7856","33","1189.851851851852","7.053141864081223","0.8506847183317771"
"31","4181","0","1078.9883965659808","0.0","0.9705509112079228"
"31","4181","1","1078.9883965659808","0.0","0.7132933003650065"
"31","4181","2","1078.9883965659808","0.0","0.7462092965448669"
"31","4181","3","1078.9883965659808","0.0","0.5292201420777896"
"31","4181","4","1078.9883965659808","0.0","0.5145152216858327"
"31","4181","5","1078.9883965659808","0.0","0.6353205908133496"
"31","4181","6","1078.9883965659808","0.0","0.35121734238654057"
"31","4181","7","997.3694444444416","6.436680329661676","1.0875171115368927"
"31","4181","8","1031.311418685121","13.49637316292634","1.4077856154860748"
"31","4181","9","1064.527950310559","13.257966855358804","1.6593796198176276"
"31","4181","10","1067.0114649681527","10.773444347063977","0.9282082570673176"
"31","4181","11","763.0954166666716","13.018856958346788","3.149278015049827"
"31","4181","12","983.7514084507042","37.09233548108808","0.9705509112079228"
"31","4181","13","1024.724548192771","37.852591614394186","0.7132933003650065"
"31","4181","14","970.430162241888","37.52298467688208","0.7462092965448669"
"31","4181","15","975.7494584837544","41.570602195194304","0.5292201420777896"
"31","4181","16","992.4887482419114","34.98438771358828","0.5145152216858327"
"31","4181","17","1008.4128571428572","42.49822906799555","0.6353205908133496"
"31","4181","18","1029.8179906542055","45.55583699620055","0.35121734238654057"
"31","4181","19","1112.7894736842106","25.746721318646703","1.0875171115368927"
"31","4181","20","1166.7164750957854","16.337714881437147","1.4077856154860748"
"31","4181","21","1180.5712005108428","14.463236569482332","1.6593796198176276"
"31","4181","22","1172.7147368421054","17.237510955302366","0.9282082570673176"
"31","4181","23","1163.9420289854968","10.47859218598644","3.149278015049827"
"31","4181","24","1177.3579390115772","25.758566306311167","0.9705509112079228"
"31","4181","25","1162.74344","25.23506107626279","0.7132933003650065"
"31","4181","26","1173.9180790960593","25.4620253164557","0.7462092965448669"
"31","4181","27","1180.5489130434783","22.67487392465144","0.5292201420777896"
"31","4181","28","1178.4807692307693","27.210079332790887","0.5145152216858327"
"31","4181","29","1171.7863354037268","22.036118775997693","0.6353205908133496"
"31","4181","30","1165.164585987261","19.93067868583774","0.35121734238654057"
"31","4181","31","1168.8411904761904","20.22956675036527","1.0875171115368927"
"31","4181","32","1247.3024844720499","12.075702303670935","1.4077856154860748"
"31","4181","33","1274.4838020833333","13.860601712420568","1.6593796198176276"
"31","3331","0","1018.7817528456659","0.0","0.7647058823529411"
"31","3331","1","1018.7817528456659","0.0","0.9889391654097537"
"31","3331","2","1018.7817528456659","0.0","0.6065862242332831"
"31","3331","3","1018.7817528456659","0.0","0.40346907993966824"
"31","3331","4","1018.7817528456659","0.0","0.5505279034690799"
"31","3331","5","1018.7817528456659","0.0","0.7802916038210156"
"31","3331","6","1018.7817528456659","0.0","0.9917043740573152"
"31","3331","7","1018.7817528456659","0.0","0.8335847159376572"
"31","3331","8","1183.8454575499247","61.57130453606032","1.8027878544459115"
"31","3331","9","1187.3502499135232","58.52023487541518","1.8796917038043517"
"31","3331","10","1189.7214285714285","41.067579127459375","0.8766038993501082"
"31","3331","11","1006.8186994902402","55.81514314779829","1.719963339443426"
"31","3331","12","966.1590839694657","34.0","0.7647058823529411"
"31","3331","13","689.0744620915019","22.24605998983223","0.9889391654097537"
"31","3331","14","1190.9015748031495","14.83713220058019","0.6065862242332831"
"31","3331","15","1186.7682926829268","12.39252336448598","0.40346907993966824"
